ledger_tx_id,order_id,amount,currency,occurred_at,description,merchant_id,authorization_code,scenario
LED-C01-ONLY-000891,ORD-C01-002891,340.72,BRL,2026-01-26T12:01:00Z,Ledger-only synthetic order ORD-C01-002891,MRC-C01-012,AUTH-C01-002891,ledger_only
LED-C01-ONLY-000892,ORD-C01-002892,1256.30,USD,2026-01-27T10:00:00Z,Ledger-only synthetic order ORD-C01-002892,MRC-C01-013,AUTH-C01-002892,ledger_only
LED-C01-ONLY-000893,ORD-C01-002893,1612.53,BRL,2026-01-28T10:11:00Z,Ledger-only synthetic order ORD-C01-002893,MRC-C01-014,AUTH-C01-002893,ledger_only
LED-C01-ONLY-000894,ORD-C01-002894,131.00,BRL,2026-01-29T10:22:00Z,Ledger-only synthetic order ORD-C01-002894,MRC-C01-015,AUTH-C01-002894,ledger_only
LED-C01-ONLY-000895,ORD-C01-002895,1188.32,BRL,2026-01-30T10:33:00Z,Ledger-only synthetic order ORD-C01-002895,MRC-C01-016,AUTH-C01-002895,ledger_only
LED-C01-ONLY-000896,ORD-C01-002896,1068.34,BRL,2026-01-31T10:44:00Z,Ledger-only synthetic order ORD-C01-002896,MRC-C01-017,AUTH-C01-002896,ledger_only
LED-C01-ONLY-000897,ORD-C01-002897,951.86,BRL,2026-02-01T10:55:00Z,Ledger-only synthetic order ORD-C01-002897,MRC-C01-018,AUTH-C01-002897,ledger_only
LED-C01-ONLY-000898,ORD-C01-002898,926.97,BRL,2026-02-02T11:06:00Z,Ledger-only synthetic order ORD-C01-002898,MRC-C01-019,AUTH-C01-002898,ledger_only
LED-C01-ONLY-000899,ORD-C01-002899,111.14,BRL,2026-02-03T11:17:00Z,Ledger-only synthetic order ORD-C01-002899,MRC-C01-020,AUTH-C01-002899,ledger_only
LED-C01-ONLY-000900,ORD-C01-002900,1803.18,BRL,2026-02-04T11:28:00Z,Ledger-only synthetic order ORD-C01-002900,MRC-C01-021,AUTH-C01-002900,ledger_only
LED-C01-ONLY-000901,ORD-C01-002901,1006.88,BRL,2026-02-05T11:39:00Z,Ledger-only synthetic order ORD-C01-002901,MRC-C01-022,AUTH-C01-002901,ledger_only
LED-C01-ONLY-000902,ORD-C01-002902,1282.13,BRL,2026-02-06T11:50:00Z,Ledger-only synthetic order ORD-C01-002902,MRC-C01-023,AUTH-C01-002902,ledger_only
LED-C01-ONLY-000903,ORD-C01-002903,1844.62,BRL,2026-02-07T12:01:00Z,Ledger-only synthetic order ORD-C01-002903,MRC-C01-024,AUTH-C01-002903,ledger_only
LED-C01-ONLY-000904,ORD-C01-002904,923.84,EUR,2026-02-08T10:00:00Z,Ledger-only synthetic order ORD-C01-002904,MRC-C01-001,AUTH-C01-002904,ledger_only
LED-C01-ONLY-000905,ORD-C01-002905,1473.40,BRL,2026-01-05T10:11:00Z,Ledger-only synthetic order ORD-C01-002905,MRC-C01-002,AUTH-C01-002905,ledger_only
LED-C01-ONLY-000906,ORD-C01-002906,1312.19,BRL,2026-01-06T10:22:00Z,Ledger-only synthetic order ORD-C01-002906,MRC-C01-003,AUTH-C01-002906,ledger_only
LED-C01-ONLY-000907,ORD-C01-002907,556.11,BRL,2026-01-07T10:33:00Z,Ledger-only synthetic order ORD-C01-002907,MRC-C01-004,AUTH-C01-002907,ledger_only
LED-C01-ONLY-000908,ORD-C01-002908,146.34,BRL,2026-01-08T10:44:00Z,Ledger-only synthetic order ORD-C01-002908,MRC-C01-005,AUTH-C01-002908,ledger_only
LED-C01-ONLY-000909,ORD-C01-002909,585.09,BRL,2026-01-09T10:55:00Z,Ledger-only synthetic order ORD-C01-002909,MRC-C01-006,AUTH-C01-002909,ledger_only
LED-C01-ONLY-000910,ORD-C01-002910,353.65,BRL,2026-01-10T11:06:00Z,Ledger-only synthetic order ORD-C01-002910,MRC-C01-007,AUTH-C01-002910,ledger_only
LED-C01-ONLY-000911,ORD-C01-002911,961.98,BRL,2026-01-11T11:17:00Z,Ledger-only synthetic order ORD-C01-002911,MRC-C01-008,AUTH-C01-002911,ledger_only
LED-C01-ONLY-000912,ORD-C01-002912,1264.20,BRL,2026-01-12T11:28:00Z,Ledger-only synthetic order ORD-C01-002912,MRC-C01-009,AUTH-C01-002912,ledger_only
LED-C01-ONLY-000913,ORD-C01-002913,751.40,BRL,2026-01-13T11:39:00Z,Ledger-only synthetic order ORD-C01-002913,MRC-C01-010,AUTH-C01-002913,ledger_only
LED-C01-ONLY-000914,ORD-C01-002914,648.16,BRL,2026-01-14T11:50:00Z,Ledger-only synthetic order ORD-C01-002914,MRC-C01-011,AUTH-C01-002914,ledger_only
LED-C01-ONLY-000915,ORD-C01-002915,395.98,BRL,2026-01-15T12:01:00Z,Ledger-only synthetic order ORD-C01-002915,MRC-C01-012,AUTH-C01-002915,ledger_only
LED-C01-ONLY-000916,ORD-C01-002916,1215.49,BRL,2026-01-16T10:00:00Z,Ledger-only synthetic order ORD-C01-002916,MRC-C01-013,AUTH-C01-002916,ledger_only
LED-C01-ONLY-000917,ORD-C01-002917,1797.78,BRL,2026-01-17T10:11:00Z,Ledger-only synthetic order ORD-C01-002917,MRC-C01-014,AUTH-C01-002917,ledger_only
LED-C01-ONLY-000918,ORD-C01-002918,842.66,BRL,2026-01-18T10:22:00Z,Ledger-only synthetic order ORD-C01-002918,MRC-C01-015,AUTH-C01-002918,ledger_only
LED-C01-ONLY-000919,ORD-C01-002919,1015.48,BRL,2026-01-19T10:33:00Z,Ledger-only synthetic order ORD-C01-002919,MRC-C01-016,AUTH-C01-002919,ledger_only
LED-C01-ONLY-000920,ORD-C01-002920,922.75,BRL,2026-01-20T10:44:00Z,Ledger-only synthetic order ORD-C01-002920,MRC-C01-017,AUTH-C01-002920,ledger_only
LED-C01-ONLY-000921,ORD-C01-002921,1688.78,BRL,2026-01-21T10:55:00Z,Ledger-only synthetic order ORD-C01-002921,MRC-C01-018,AUTH-C01-002921,ledger_only
LED-C01-ONLY-000922,ORD-C01-002922,446.03,BRL,2026-01-22T11:06:00Z,Ledger-only synthetic order ORD-C01-002922,MRC-C01-019,AUTH-C01-002922,ledger_only
LED-C01-ONLY-000923,ORD-C01-002923,1640.42,BRL,2026-01-23T11:17:00Z,Ledger-only synthetic order ORD-C01-002923,MRC-C01-020,AUTH-C01-002923,ledger_only
LED-C01-ONLY-000924,ORD-C01-002924,809.65,BRL,2026-01-24T11:28:00Z,Ledger-only synthetic order ORD-C01-002924,MRC-C01-021,AUTH-C01-002924,ledger_only
LED-C01-ONLY-000925,ORD-C01-002925,1748.93,BRL,2026-01-25T11:39:00Z,Ledger-only synthetic order ORD-C01-002925,MRC-C01-022,AUTH-C01-002925,ledger_only
LED-C01-ONLY-000926,ORD-C01-002926,780.55,BRL,2026-01-26T11:50:00Z,Ledger-only synthetic order ORD-C01-002926,MRC-C01-023,AUTH-C01-002926,ledger_only
LED-C01-ONLY-000927,ORD-C01-002927,409.83,BRL,2026-01-27T12:01:00Z,Ledger-only synthetic order ORD-C01-002927,MRC-C01-024,AUTH-C01-002927,ledger_only
LED-C01-ONLY-000928,ORD-C01-002928,715.89,USD,2026-01-28T10:00:00Z,Ledger-only synthetic order ORD-C01-002928,MRC-C01-001,AUTH-C01-002928,ledger_only
LED-C01-ONLY-000929,ORD-C01-002929,1546.33,BRL,2026-01-29T10:11:00Z,Ledger-only synthetic order ORD-C01-002929,MRC-C01-002,AUTH-C01-002929,ledger_only
LED-C01-ONLY-000930,ORD-C01-002930,1288.67,BRL,2026-01-30T10:22:00Z,Ledger-only synthetic order ORD-C01-002930,MRC-C01-003,AUTH-C01-002930,ledger_only
LED-C01-ONLY-000931,ORD-C01-002931,1398.53,BRL,2026-01-31T10:33:00Z,Ledger-only synthetic order ORD-C01-002931,MRC-C01-004,AUTH-C01-002931,ledger_only
LED-C01-ONLY-000932,ORD-C01-002932,902.18,BRL,2026-02-01T10:44:00Z,Ledger-only synthetic order ORD-C01-002932,MRC-C01-005,AUTH-C01-002932,ledger_only
LED-C01-ONLY-000933,ORD-C01-002933,1777.25,BRL,2026-02-02T10:55:00Z,Ledger-only synthetic order ORD-C01-002933,MRC-C01-006,AUTH-C01-002933,ledger_only
LED-C01-ONLY-000934,ORD-C01-002934,194.84,BRL,2026-02-03T11:06:00Z,Ledger-only synthetic order ORD-C01-002934,MRC-C01-007,AUTH-C01-002934,ledger_only
LED-C01-ONLY-000935,ORD-C01-002935,1526.68,BRL,2026-02-04T11:17:00Z,Ledger-only synthetic order ORD-C01-002935,MRC-C01-008,AUTH-C01-002935,ledger_only
LED-C01-ONLY-000936,ORD-C01-002936,1566.55,BRL,2026-02-05T11:28:00Z,Ledger-only synthetic order ORD-C01-002936,MRC-C01-009,AUTH-C01-002936,ledger_only
LED-C01-ONLY-000937,ORD-C01-002937,1710.14,BRL,2026-02-06T11:39:00Z,Ledger-only synthetic order ORD-C01-002937,MRC-C01-010,AUTH-C01-002937,ledger_only
LED-C01-ONLY-000938,ORD-C01-002938,115.68,BRL,2026-02-07T11:50:00Z,Ledger-only synthetic order ORD-C01-002938,MRC-C01-011,AUTH-C01-002938,ledger_only
LED-C01-ONLY-000939,ORD-C01-002939,1470.21,BRL,2026-02-08T12:01:00Z,Ledger-only synthetic order ORD-C01-002939,MRC-C01-012,AUTH-C01-002939,ledger_only
LED-C01-ONLY-000940,ORD-C01-002940,795.47,EUR,2026-01-05T10:00:00Z,Ledger-only synthetic order ORD-C01-002940,MRC-C01-013,AUTH-C01-002940,ledger_only
LED-C01-ONLY-000941,ORD-C01-002941,1278.45,BRL,2026-01-06T10:11:00Z,Ledger-only synthetic order ORD-C01-002941,MRC-C01-014,AUTH-C01-002941,ledger_only
LED-C01-ONLY-000942,ORD-C01-002942,1599.71,BRL,2026-01-07T10:22:00Z,Ledger-only synthetic order ORD-C01-002942,MRC-C01-015,AUTH-C01-002942,ledger_only
LED-C01-ONLY-000943,ORD-C01-002943,1605.15,BRL,2026-01-08T10:33:00Z,Ledger-only synthetic order ORD-C01-002943,MRC-C01-016,AUTH-C01-002943,ledger_only
LED-C01-ONLY-000944,ORD-C01-002944,930.95,BRL,2026-01-09T10:44:00Z,Ledger-only synthetic order ORD-C01-002944,MRC-C01-017,AUTH-C01-002944,ledger_only
LED-C01-ONLY-000945,ORD-C01-002945,1186.78,BRL,2026-01-10T10:55:00Z,Ledger-only synthetic order ORD-C01-002945,MRC-C01-018,AUTH-C01-002945,ledger_only
LED-C01-ONLY-000946,ORD-C01-002946,57.74,BRL,2026-01-11T11:06:00Z,Ledger-only synthetic order ORD-C01-002946,MRC-C01-019,AUTH-C01-002946,ledger_only
LED-C01-ONLY-000947,ORD-C01-002947,91.30,BRL,2026-01-12T11:17:00Z,Ledger-only synthetic order ORD-C01-002947,MRC-C01-020,AUTH-C01-002947,ledger_only
LED-C01-ONLY-000948,ORD-C01-002948,668.36,BRL,2026-01-13T11:28:00Z,Ledger-only synthetic order ORD-C01-002948,MRC-C01-021,AUTH-C01-002948,ledger_only
LED-C01-ONLY-000949,ORD-C01-002949,750.77,BRL,2026-01-14T11:39:00Z,Ledger-only synthetic order ORD-C01-002949,MRC-C01-022,AUTH-C01-002949,ledger_only
LED-C01-ONLY-000950,ORD-C01-002950,757.08,BRL,2026-01-15T11:50:00Z,Ledger-only synthetic order ORD-C01-002950,MRC-C01-023,AUTH-C01-002950,ledger_only
LED-C01-ONLY-000951,ORD-C01-002951,122.49,BRL,2026-01-16T12:01:00Z,Ledger-only synthetic order ORD-C01-002951,MRC-C01-024,AUTH-C01-002951,ledger_only
LED-C01-ONLY-000952,ORD-C01-002952,1612.13,BRL,2026-01-17T10:00:00Z,Ledger-only synthetic order ORD-C01-002952,MRC-C01-001,AUTH-C01-002952,ledger_only
LED-C01-ONLY-000953,ORD-C01-002953,409.25,BRL,2026-01-18T10:11:00Z,Ledger-only synthetic order ORD-C01-002953,MRC-C01-002,AUTH-C01-002953,ledger_only
LED-C01-ONLY-000954,ORD-C01-002954,1787.25,BRL,2026-01-19T10:22:00Z,Ledger-only synthetic order ORD-C01-002954,MRC-C01-003,AUTH-C01-002954,ledger_only
LED-C01-ONLY-000955,ORD-C01-002955,367.77,BRL,2026-01-20T10:33:00Z,Ledger-only synthetic order ORD-C01-002955,MRC-C01-004,AUTH-C01-002955,ledger_only
LED-C01-ONLY-000956,ORD-C01-002956,830.04,BRL,2026-01-21T10:44:00Z,Ledger-only synthetic order ORD-C01-002956,MRC-C01-005,AUTH-C01-002956,ledger_only
LED-C01-ONLY-000957,ORD-C01-002957,1139.71,BRL,2026-01-22T10:55:00Z,Ledger-only synthetic order ORD-C01-002957,MRC-C01-006,AUTH-C01-002957,ledger_only
LED-C01-ONLY-000958,ORD-C01-002958,1606.36,BRL,2026-01-23T11:06:00Z,Ledger-only synthetic order ORD-C01-002958,MRC-C01-007,AUTH-C01-002958,ledger_only
LED-C01-ONLY-000959,ORD-C01-002959,991.32,BRL,2026-01-24T11:17:00Z,Ledger-only synthetic order ORD-C01-002959,MRC-C01-008,AUTH-C01-002959,ledger_only
LED-C01-ONLY-000960,ORD-C01-002960,595.87,BRL,2026-01-25T11:28:00Z,Ledger-only synthetic order ORD-C01-002960,MRC-C01-009,AUTH-C01-002960,ledger_only
LED-C01-ONLY-000961,ORD-C01-002961,996.66,BRL,2026-01-26T11:39:00Z,Ledger-only synthetic order ORD-C01-002961,MRC-C01-010,AUTH-C01-002961,ledger_only
LED-C01-ONLY-000962,ORD-C01-002962,520.73,BRL,2026-01-27T11:50:00Z,Ledger-only synthetic order ORD-C01-002962,MRC-C01-011,AUTH-C01-002962,ledger_only
LED-C01-ONLY-000963,ORD-C01-002963,1351.01,BRL,2026-01-28T12:01:00Z,Ledger-only synthetic order ORD-C01-002963,MRC-C01-012,AUTH-C01-002963,ledger_only
LED-C01-ONLY-000964,ORD-C01-002964,1523.60,USD,2026-01-29T10:00:00Z,Ledger-only synthetic order ORD-C01-002964,MRC-C01-013,AUTH-C01-002964,ledger_only
LED-C01-ONLY-000965,ORD-C01-002965,620.98,BRL,2026-01-30T10:11:00Z,Ledger-only synthetic order ORD-C01-002965,MRC-C01-014,AUTH-C01-002965,ledger_only
LED-C01-ONLY-000966,ORD-C01-002966,875.51,BRL,2026-01-31T10:22:00Z,Ledger-only synthetic order ORD-C01-002966,MRC-C01-015,AUTH-C01-002966,ledger_only
LED-C01-ONLY-000967,ORD-C01-002967,1390.93,BRL,2026-02-01T10:33:00Z,Ledger-only synthetic order ORD-C01-002967,MRC-C01-016,AUTH-C01-002967,ledger_only
LED-C01-ONLY-000968,ORD-C01-002968,501.26,BRL,2026-02-02T10:44:00Z,Ledger-only synthetic order ORD-C01-002968,MRC-C01-017,AUTH-C01-002968,ledger_only
LED-C01-ONLY-000969,ORD-C01-002969,856.72,BRL,2026-02-03T10:55:00Z,Ledger-only synthetic order ORD-C01-002969,MRC-C01-018,AUTH-C01-002969,ledger_only
LED-C01-ONLY-000970,ORD-C01-002970,1521.04,BRL,2026-02-04T11:06:00Z,Ledger-only synthetic order ORD-C01-002970,MRC-C01-019,AUTH-C01-002970,ledger_only
LED-C01-ONLY-000971,ORD-C01-002971,1005.34,BRL,2026-02-05T11:17:00Z,Ledger-only synthetic order ORD-C01-002971,MRC-C01-020,AUTH-C01-002971,ledger_only
LED-C01-ONLY-000972,ORD-C01-002972,696.27,BRL,2026-02-06T11:28:00Z,Ledger-only synthetic order ORD-C01-002972,MRC-C01-021,AUTH-C01-002972,ledger_only
LED-C01-ONLY-000973,ORD-C01-002973,1575.05,BRL,2026-02-07T11:39:00Z,Ledger-only synthetic order ORD-C01-002973,MRC-C01-022,AUTH-C01-002973,ledger_only
LED-C01-ONLY-000974,ORD-C01-002974,351.27,BRL,2026-02-08T11:50:00Z,Ledger-only synthetic order ORD-C01-002974,MRC-C01-023,AUTH-C01-002974,ledger_only
LED-C01-ONLY-000975,ORD-C01-002975,419.35,BRL,2026-01-05T12:01:00Z,Ledger-only synthetic order ORD-C01-002975,MRC-C01-024,AUTH-C01-002975,ledger_only
LED-C01-ONLY-000976,ORD-C01-002976,753.01,EUR,2026-01-06T10:00:00Z,Ledger-only synthetic order ORD-C01-002976,MRC-C01-001,AUTH-C01-002976,ledger_only
LED-C01-ONLY-000977,ORD-C01-002977,1309.42,BRL,2026-01-07T10:11:00Z,Ledger-only synthetic order ORD-C01-002977,MRC-C01-002,AUTH-C01-002977,ledger_only
LED-C01-ONLY-000978,ORD-C01-002978,663.22,BRL,2026-01-08T10:22:00Z,Ledger-only synthetic order ORD-C01-002978,MRC-C01-003,AUTH-C01-002978,ledger_only
LED-C01-ONLY-000979,ORD-C01-002979,1455.22,BRL,2026-01-09T10:33:00Z,Ledger-only synthetic order ORD-C01-002979,MRC-C01-004,AUTH-C01-002979,ledger_only
LED-C01-ONLY-000980,ORD-C01-002980,172.70,BRL,2026-01-10T10:44:00Z,Ledger-only synthetic order ORD-C01-002980,MRC-C01-005,AUTH-C01-002980,ledger_only
LED-C01-ONLY-000981,ORD-C01-002981,382.21,BRL,2026-01-11T10:55:00Z,Ledger-only synthetic order ORD-C01-002981,MRC-C01-006,AUTH-C01-002981,ledger_only
LED-C01-ONLY-000982,ORD-C01-002982,419.10,BRL,2026-01-12T11:06:00Z,Ledger-only synthetic order ORD-C01-002982,MRC-C01-007,AUTH-C01-002982,ledger_only
LED-C01-ONLY-000983,ORD-C01-002983,700.61,BRL,2026-01-13T11:17:00Z,Ledger-only synthetic order ORD-C01-002983,MRC-C01-008,AUTH-C01-002983,ledger_only
LED-C01-ONLY-000984,ORD-C01-002984,316.78,BRL,2026-01-14T11:28:00Z,Ledger-only synthetic order ORD-C01-002984,MRC-C01-009,AUTH-C01-002984,ledger_only
LED-C01-ONLY-000985,ORD-C01-002985,1005.49,BRL,2026-01-15T11:39:00Z,Ledger-only synthetic order ORD-C01-002985,MRC-C01-010,AUTH-C01-002985,ledger_only
LED-C01-ONLY-000986,ORD-C01-002986,747.46,BRL,2026-01-16T11:50:00Z,Ledger-only synthetic order ORD-C01-002986,MRC-C01-011,AUTH-C01-002986,ledger_only
LED-C01-ONLY-000987,ORD-C01-002987,1239.29,BRL,2026-01-17T12:01:00Z,Ledger-only synthetic order ORD-C01-002987,MRC-C01-012,AUTH-C01-002987,ledger_only
LED-C01-ONLY-000988,ORD-C01-002988,1619.01,BRL,2026-01-18T10:00:00Z,Ledger-only synthetic order ORD-C01-002988,MRC-C01-013,AUTH-C01-002988,ledger_only
LED-C01-ONLY-000989,ORD-C01-002989,733.82,BRL,2026-01-19T10:11:00Z,Ledger-only synthetic order ORD-C01-002989,MRC-C01-014,AUTH-C01-002989,ledger_only
LED-C01-ONLY-000990,ORD-C01-002990,124.22,BRL,2026-01-20T10:22:00Z,Ledger-only synthetic order ORD-C01-002990,MRC-C01-015,AUTH-C01-002990,ledger_only
LED-C01-ONLY-000991,ORD-C01-002991,413.91,BRL,2026-01-21T10:33:00Z,Ledger-only synthetic order ORD-C01-002991,MRC-C01-016,AUTH-C01-002991,ledger_only
LED-C01-ONLY-000992,ORD-C01-002992,910.88,BRL,2026-01-22T10:44:00Z,Ledger-only synthetic order ORD-C01-002992,MRC-C01-017,AUTH-C01-002992,ledger_only
LED-C01-ONLY-000993,ORD-C01-002993,804.71,BRL,2026-01-23T10:55:00Z,Ledger-only synthetic order ORD-C01-002993,MRC-C01-018,AUTH-C01-002993,ledger_only
LED-C01-ONLY-000994,ORD-C01-002994,1049.09,BRL,2026-01-24T11:06:00Z,Ledger-only synthetic order ORD-C01-002994,MRC-C01-019,AUTH-C01-002994,ledger_only
LED-C01-ONLY-000995,ORD-C01-002995,728.59,BRL,2026-01-25T11:17:00Z,Ledger-only synthetic order ORD-C01-002995,MRC-C01-020,AUTH-C01-002995,ledger_only
LED-C01-ONLY-000996,ORD-C01-002996,1411.14,BRL,2026-01-26T11:28:00Z,Ledger-only synthetic order ORD-C01-002996,MRC-C01-021,AUTH-C01-002996,ledger_only
LED-C01-ONLY-000997,ORD-C01-002997,734.88,BRL,2026-01-27T11:39:00Z,Ledger-only synthetic order ORD-C01-002997,MRC-C01-022,AUTH-C01-002997,ledger_only
LED-C01-ONLY-000998,ORD-C01-002998,332.19,BRL,2026-01-28T11:50:00Z,Ledger-only synthetic order ORD-C01-002998,MRC-C01-023,AUTH-C01-002998,ledger_only
LED-C01-ONLY-000999,ORD-C01-002999,1017.06,BRL,2026-01-29T12:01:00Z,Ledger-only synthetic order ORD-C01-002999,MRC-C01-024,AUTH-C01-002999,ledger_only
LED-C01-ONLY-001000,ORD-C01-003000,56.03,USD,2026-01-30T10:00:00Z,Ledger-only synthetic order ORD-C01-003000,MRC-C01-001,AUTH-C01-003000,ledger_only
